SalesOrderID,OrderDate,DueDate,ShipDate,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,CustomerID,SalesPersonID,TerritoryID,CreditCardID,CreditCardApprovalCode,SubTotal,TaxAmt,Freight,TotalDue
44593,05 Nov 05,17 Nov 05,12 Nov 05,1,SO44593,NULL,28645,NULL,4,3831,632851Vi20169,3578.27,286.2616,89.4568,3953.9884
44594,05 Nov 05,17 Nov 05,12 Nov 05,1,SO44594,NULL,18250,NULL,9,5230,1134414Vi27332,3578.27,286.2616,89.4568,3953.9884
44595,05 Nov 05,17 Nov 05,12 Nov 05,1,SO44595,NULL,11124,NULL,9,15348,734968Vi79297,3399.99,271.9992,84.9998,3756.989
44596,05 Nov 05,17 Nov 05,12 Nov 05,1,SO44596,NULL,18238,NULL,9,4298,1135340Vi22569,3578.27,286.2616,89.4568,3953.9884
44597,06 Nov 05,18 Nov 05,13 Nov 05,1,SO44597,NULL,12290,NULL,7,14849,1230912Vi76912,3578.27,286.2616,89.4568,3953.9884
44598,06 Nov 05,18 Nov 05,13 Nov 05,1,SO44598,NULL,29400,NULL,8,2398,731756Vi12501,3374.99,269.9992,84.3748,3729.364
44599,06 Nov 05,18 Nov 05,13 Nov 05,1,SO44599,NULL,28792,NULL,1,735,332769Vi3772,3578.27,286.2616,89.4568,3953.9884
44600,06 Nov 05,18 Nov 05,13 Nov 05,1,SO44600,NULL,18243,NULL,9,11957,134408Vi61811,3578.27,286.2616,89.4568,3953.9884
44601,06 Nov 05,18 Nov 05,13 Nov 05,1,SO44601,NULL,11117,NULL,9,NULL,NULL,3399.99,271.9992,84.9998,3756.989
44602,07 Nov 05,19 Nov 05,14 Nov 05,1,SO44602,NULL,14702,NULL,10,10507,530908Vi54146,3578.27,286.2616,89.4568,3953.9884
44603,07 Nov 05,19 Nov 05,14 Nov 05,1,SO44603,NULL,20167,NULL,10,19022,1132670Vi98833,699.0982,55.9279,17.4775,772.5036
44604,07 Nov 05,19 Nov 05,14 Nov 05,1,SO44604,NULL,19364,NULL,8,16007,932673Vi82772,699.0982,55.9279,17.4775,772.5036
44605,07 Nov 05,19 Nov 05,14 Nov 05,1,SO44605,NULL,28672,NULL,4,2011,532753Vi10468,3578.27,286.2616,89.4568,3953.9884
44606,07 Nov 05,19 Nov 05,14 Nov 05,1,SO44606,NULL,28772,NULL,1,13609,732765Vi70530,3578.27,286.2616,89.4568,3953.9884
44607,07 Nov 05,19 Nov 05,14 Nov 05,1,SO44607,NULL,28774,NULL,4,2609,532766Vi13557,3578.27,286.2616,89.4568,3953.9884
44608,07 Nov 05,19 Nov 05,14 Nov 05,1,SO44608,NULL,18200,NULL,9,2811,635322Vi14631,3578.27,286.2616,89.4568,3953.9884
44609,07 Nov 05,19 Nov 05,14 Nov 05,1,SO44609,NULL,18220,NULL,9,13250,1235338Vi68725,3578.27,286.2616,89.4568,3953.9884
44610,07 Nov 05,19 Nov 05,14 Nov 05,1,SO44610,NULL,18241,NULL,9,19164,1235343Vi99587,3578.27,286.2616,89.4568,3953.9884
44611,08 Nov 05,20 Nov 05,15 Nov 05,1,SO44611,NULL,13778,NULL,8,2634,1230911Vi13690,3578.27,286.2616,89.4568,3953.9884
44612,08 Nov 05,20 Nov 05,15 Nov 05,1,SO44612,NULL,28675,NULL,4,9376,532756Vi48337,3578.27,286.2616,89.4568,3953.9884
44613,08 Nov 05,20 Nov 05,15 Nov 05,1,SO44613,NULL,28628,NULL,1,261,832845Vi1358,3578.27,286.2616,89.4568,3953.9884
44614,08 Nov 05,20 Nov 05,15 Nov 05,1,SO44614,NULL,28650,NULL,4,7952,932853Vi41146,3578.27,286.2616,89.4568,3953.9884
44615,08 Nov 05,20 Nov 05,15 Nov 05,1,SO44615,NULL,28654,NULL,1,16087,432856Vi83194,3578.27,286.2616,89.4568,3953.9884
44616,08 Nov 05,20 Nov 05,15 Nov 05,1,SO44616,NULL,28655,NULL,1,14338,732858Vi74341,3578.27,286.2616,89.4568,3953.9884
44617,08 Nov 05,20 Nov 05,15 Nov 05,1,SO44617,NULL,28666,NULL,1,9509,1232868Vi49027,3578.27,286.2616,89.4568,3953.9884
44618,08 Nov 05,20 Nov 05,15 Nov 05,1,SO44618,NULL,18205,NULL,9,NULL,NULL,3578.27,286.2616,89.4568,3953.9884
44619,09 Nov 05,21 Nov 05,16 Nov 05,1,SO44619,NULL,13789,NULL,8,11868,930917Vi61279,3578.27,286.2616,89.4568,3953.9884
44620,09 Nov 05,21 Nov 05,16 Nov 05,1,SO44620,NULL,18204,NULL,9,NULL,NULL,3578.27,286.2616,89.4568,3953.9884
44621,09 Nov 05,21 Nov 05,16 Nov 05,1,SO44621,NULL,18217,NULL,9,12879,335335Vi66610,3578.27,286.2616,89.4568,3953.9884
44622,09 Nov 05,21 Nov 05,16 Nov 05,1,SO44622,NULL,13771,NULL,8,15452,535731Vi79804,3578.27,286.2616,89.4568,3953.9884
44623,10 Nov 05,22 Nov 05,17 Nov 05,1,SO44623,NULL,12301,NULL,7,10091,630921Vi52012,3578.27,286.2616,89.4568,3953.9884
44624,10 Nov 05,22 Nov 05,17 Nov 05,1,SO44624,NULL,19357,NULL,8,17117,732669Vi88874,699.0982,55.9279,17.4775,772.5036
44625,10 Nov 05,22 Nov 05,17 Nov 05,1,SO44625,NULL,28658,NULL,4,18313,1132860Vi95100,3578.27,286.2616,89.4568,3953.9884
44626,10 Nov 05,22 Nov 05,17 Nov 05,1,SO44626,NULL,18272,NULL,9,5005,534422Vi26224,3578.27,286.2616,89.4568,3953.9884
44627,10 Nov 05,22 Nov 05,17 Nov 05,1,SO44627,NULL,11109,NULL,9,10958,134962Vi56506,3374.99,269.9992,84.3748,3729.364
44628,10 Nov 05,22 Nov 05,17 Nov 05,1,SO44628,NULL,11356,NULL,9,5303,334973Vi27713,3374.99,269.9992,84.3748,3729.364
44629,10 Nov 05,22 Nov 05,17 Nov 05,1,SO44629,NULL,18209,NULL,9,7792,435330Vi40377,3578.27,286.2616,89.4568,3953.9884
44630,11 Nov 05,23 Nov 05,18 Nov 05,1,SO44630,NULL,28765,NULL,4,13120,532762Vi67949,3578.27,286.2616,89.4568,3953.9884
44631,11 Nov 05,23 Nov 05,18 Nov 05,1,SO44631,NULL,28629,NULL,4,10078,632846Vi51920,3578.27,286.2616,89.4568,3953.9884
44632,11 Nov 05,23 Nov 05,18 Nov 05,1,SO44632,NULL,18196,NULL,9,7406,735320Vi38398,3578.27,286.2616,89.4568,3953.9884
44633,11 Nov 05,23 Nov 05,18 Nov 05,1,SO44633,NULL,18203,NULL,9,17458,335325Vi90716,3578.27,286.2616,89.4568,3953.9884
44634,11 Nov 05,23 Nov 05,18 Nov 05,1,SO44634,NULL,18213,NULL,9,11837,635333Vi61169,3578.27,286.2616,89.4568,3953.9884
44635,11 Nov 05,23 Nov 05,18 Nov 05,1,SO44635,NULL,18218,NULL,9,17513,535336Vi90954,3578.27,286.2616,89.4568,3953.9884
44636,12 Nov 05,24 Nov 05,19 Nov 05,1,SO44636,NULL,14705,NULL,10,3709,1130910Vi19572,3578.27,286.2616,89.4568,3953.9884
44637,12 Nov 05,24 Nov 05,19 Nov 05,1,SO44637,NULL,28644,NULL,1,6835,832850Vi35634,3578.27,286.2616,89.4568,3953.9884
44638,12 Nov 05,24 Nov 05,19 Nov 05,1,SO44638,NULL,28651,NULL,4,6636,132854Vi34547,3578.27,286.2616,89.4568,3953.9884
44639,12 Nov 05,24 Nov 05,19 Nov 05,1,SO44639,NULL,14617,NULL,1,3534,533822Vi18604,699.0982,55.9279,17.4775,772.5036
44640,12 Nov 05,24 Nov 05,19 Nov 05,1,SO44640,NULL,18246,NULL,9,6719,534411Vi34979,3578.27,286.2616,89.4568,3953.9884
44641,12 Nov 05,24 Nov 05,19 Nov 05,1,SO44641,NULL,18255,NULL,9,19182,434418Vi99679,3578.27,286.2616,89.4568,3953.9884
44642,12 Nov 05,24 Nov 05,19 Nov 05,1,SO44642,NULL,25567,NULL,9,223,434564Vi1149,699.0982,55.9279,17.4775,772.5036
44643,13 Nov 05,25 Nov 05,20 Nov 05,1,SO44643,NULL,12280,NULL,7,2334,230907Vi12170,3578.27,286.2616,89.4568,3953.9884
44644,13 Nov 05,25 Nov 05,20 Nov 05,1,SO44644,NULL,12279,NULL,7,10618,230965Vi54749,3578.27,286.2616,89.4568,3953.9884
44645,13 Nov 05,25 Nov 05,20 Nov 05,1,SO44645,NULL,11344,NULL,10,11312,131760Vi58323,3399.99,271.9992,84.9998,3756.989
44646,13 Nov 05,25 Nov 05,20 Nov 05,1,SO44646,NULL,29449,NULL,8,759,631763Vi3879,3399.99,271.9992,84.9998,3756.989
44647,13 Nov 05,25 Nov 05,20 Nov 05,1,SO44647,NULL,28770,NULL,1,1759,432764Vi9066,3578.27,286.2616,89.4568,3953.9884
44648,13 Nov 05,25 Nov 05,20 Nov 05,1,SO44648,NULL,25916,NULL,4,5495,733279Vi28821,3399.99,271.9992,84.9998,3756.989
44649,13 Nov 05,25 Nov 05,20 Nov 05,1,SO44649,NULL,25924,NULL,4,18132,1233282Vi94024,3399.99,271.9992,84.9998,3756.989
44650,13 Nov 05,25 Nov 05,20 Nov 05,1,SO44650,NULL,11147,NULL,9,967,834971Vi4843,3374.99,269.9992,84.3748,3729.364
44651,14 Nov 05,26 Nov 05,21 Nov 05,1,SO44651,NULL,14720,NULL,10,13014,530915Vi67328,3578.27,286.2616,89.4568,3953.9884
44652,14 Nov 05,26 Nov 05,21 Nov 05,1,SO44652,NULL,28407,NULL,7,6625,931757Vi34487,3374.99,269.9992,84.3748,3729.364
44653,14 Nov 05,26 Nov 05,21 Nov 05,1,SO44653,NULL,20170,NULL,10,13272,1232674Vi68837,699.0982,55.9279,17.4775,772.5036
44654,14 Nov 05,26 Nov 05,21 Nov 05,1,SO44654,NULL,28619,NULL,4,12353,1032841Vi63906,3578.27,286.2616,89.4568,3953.9884
44655,14 Nov 05,26 Nov 05,21 Nov 05,1,SO44655,NULL,11105,NULL,9,18919,834150Vi98284,3399.99,271.9992,84.9998,3756.989
44656,14 Nov 05,26 Nov 05,21 Nov 05,1,SO44656,NULL,18275,NULL,9,12162,1234424Vi62869,3578.27,286.2616,89.4568,3953.9884
44657,14 Nov 05,26 Nov 05,21 Nov 05,1,SO44657,NULL,11120,NULL,9,5503,934967Vi28849,3374.99,269.9992,84.3748,3729.364
44658,14 Nov 05,26 Nov 05,21 Nov 05,1,SO44658,NULL,18201,NULL,9,1429,135323Vi7318,3578.27,286.2616,89.4568,3953.9884
44659,14 Nov 05,26 Nov 05,21 Nov 05,1,SO44659,NULL,18208,NULL,9,5011,735329Vi26255,3578.27,286.2616,89.4568,3953.9884
44660,15 Nov 05,27 Nov 05,22 Nov 05,1,SO44660,NULL,28775,NULL,4,12574,332767Vi65069,3578.27,286.2616,89.4568,3953.9884
44661,15 Nov 05,27 Nov 05,22 Nov 05,1,SO44661,NULL,14639,NULL,4,4865,533705Vi25574,699.0982,55.9279,17.4775,772.5036
44662,15 Nov 05,27 Nov 05,22 Nov 05,1,SO44662,NULL,11151,NULL,9,13204,234972Vi68481,3374.99,269.9992,84.3748,3729.364
44663,15 Nov 05,27 Nov 05,22 Nov 05,1,SO44663,NULL,18212,NULL,9,13628,835332Vi70634,3578.27,286.2616,89.4568,3953.9884
44664,15 Nov 05,27 Nov 05,22 Nov 05,1,SO44664,NULL,18222,NULL,9,2277,1035339Vi11926,3578.27,286.2616,89.4568,3953.9884
44665,15 Nov 05,27 Nov 05,22 Nov 05,1,SO44665,NULL,25564,NULL,9,3279,1035442Vi17282,699.0982,55.9279,17.4775,772.5036
44666,16 Nov 05,28 Nov 05,23 Nov 05,1,SO44666,NULL,28763,NULL,4,15971,1232761Vi82554,3578.27,286.2616,89.4568,3953.9884
44667,16 Nov 05,28 Nov 05,23 Nov 05,1,SO44667,NULL,28795,NULL,4,14045,232771Vi72878,3578.27,286.2616,89.4568,3953.9884
44668,16 Nov 05,28 Nov 05,23 Nov 05,1,SO44668,NULL,28621,NULL,4,1903,1032842Vi9887,3578.27,286.2616,89.4568,3953.9884
44669,16 Nov 05,28 Nov 05,23 Nov 05,1,SO44669,NULL,25942,NULL,4,13827,633283Vi71693,3374.99,269.9992,84.3748,3729.364
44670,16 Nov 05,28 Nov 05,23 Nov 05,1,SO44670,NULL,18245,NULL,9,16223,734410Vi83925,3578.27,286.2616,89.4568,3953.9884
44671,16 Nov 05,28 Nov 05,23 Nov 05,1,SO44671,NULL,18268,NULL,9,18941,834420Vi98412,3578.27,286.2616,89.4568,3953.9884
44672,16 Nov 05,28 Nov 05,23 Nov 05,1,SO44672,NULL,18207,NULL,9,NULL,NULL,3578.27,286.2616,89.4568,3953.9884
44673,17 Nov 05,29 Nov 05,24 Nov 05,1,SO44673,NULL,13790,NULL,8,4936,730918Vi25891,3578.27,286.2616,89.4568,3953.9884
44674,17 Nov 05,29 Nov 05,24 Nov 05,1,SO44674,NULL,28635,NULL,4,12111,1032848Vi62617,3578.27,286.2616,89.4568,3953.9884
44675,17 Nov 05,29 Nov 05,24 Nov 05,1,SO44675,NULL,25566,NULL,9,12003,734563Vi62044,699.0982,55.9279,17.4775,772.5036
44676,17 Nov 05,29 Nov 05,24 Nov 05,1,SO44676,NULL,18198,NULL,9,1157,135321Vi5855,3578.27,286.2616,89.4568,3953.9884
44677,18 Nov 05,30 Nov 05,25 Nov 05,1,SO44677,NULL,22233,NULL,6,10406,732750Vi53671,3578.27,286.2616,89.4568,3953.9884
44678,18 Nov 05,30 Nov 05,25 Nov 05,1,SO44678,NULL,22121,NULL,6,3407,1032847Vi17932,3578.27,286.2616,89.4568,3953.9884
44679,18 Nov 05,30 Nov 05,25 Nov 05,1,SO44679,NULL,11106,NULL,9,5910,834151Vi30852,3399.99,271.9992,84.9998,3756.989
44680,19 Nov 05,01 Dec 05,26 Nov 05,1,SO44680,NULL,12296,NULL,7,12457,930916Vi64431,3578.27,286.2616,89.4568,3953.9884
44681,19 Nov 05,01 Dec 05,26 Nov 05,1,SO44681,NULL,17982,NULL,7,12632,832671Vi65343,699.0982,55.9279,17.4775,772.5036
44682,19 Nov 05,01 Dec 05,26 Nov 05,1,SO44682,NULL,28797,NULL,4,3244,532772Vi17060,3578.27,286.2616,89.4568,3953.9884
44683,19 Nov 05,01 Dec 05,26 Nov 05,1,SO44683,NULL,28799,NULL,4,400,1132773Vi2025,3578.27,286.2616,89.4568,3953.9884
44684,19 Nov 05,01 Dec 05,26 Nov 05,1,SO44684,NULL,28643,NULL,4,9592,632849Vi49448,3578.27,286.2616,89.4568,3953.9884
44685,19 Nov 05,01 Dec 05,26 Nov 05,1,SO44685,NULL,18249,NULL,9,6602,534413Vi34346,3578.27,286.2616,89.4568,3953.9884
44686,20 Nov 05,02 Dec 05,27 Nov 05,1,SO44686,NULL,14712,NULL,10,8515,1230913Vi44052,3578.27,286.2616,89.4568,3953.9884
44687,20 Nov 05,02 Dec 05,27 Nov 05,1,SO44687,NULL,20172,NULL,10,18445,232675Vi95797,699.0982,55.9279,17.4775,772.5036
44688,20 Nov 05,02 Dec 05,27 Nov 05,1,SO44688,NULL,18244,NULL,9,12899,834409Vi66719,3578.27,286.2616,89.4568,3953.9884
44689,20 Nov 05,02 Dec 05,27 Nov 05,1,SO44689,NULL,18269,NULL,9,5723,934421Vi29970,3578.27,286.2616,89.4568,3953.9884
44690,20 Nov 05,02 Dec 05,27 Nov 05,1,SO44690,NULL,11111,NULL,9,4095,934964Vi21508,3399.99,271.9992,84.9998,3756.989
44691,21 Nov 05,03 Dec 05,28 Nov 05,1,SO44691,NULL,28414,NULL,7,NULL,NULL,3399.99,271.9992,84.9998,3756.989
44692,21 Nov 05,03 Dec 05,28 Nov 05,1,SO44692,NULL,28670,NULL,1,NULL,NULL,3578.27,286.2616,89.4568,3953.9884
44693,21 Nov 05,03 Dec 05,28 Nov 05,1,SO44693,NULL,28676,NULL,4,8827,232757Vi45555,3578.27,286.2616,89.4568,3953.9884
44694,21 Nov 05,03 Dec 05,28 Nov 05,1,SO44694,NULL,22232,NULL,6,16668,832866Vi86304,3578.27,286.2616,89.4568,3953.9884
44695,21 Nov 05,03 Dec 05,28 Nov 05,1,SO44695,NULL,19855,NULL,6,5003,733280Vi26202,3399.99,271.9992,84.9998,3756.989
44696,21 Nov 05,03 Dec 05,28 Nov 05,1,SO44696,NULL,18254,NULL,9,4384,434417Vi23001,3578.27,286.2616,89.4568,3953.9884
44697,22 Nov 05,04 Dec 05,29 Nov 05,1,SO44697,NULL,18219,NULL,9,4531,235337Vi23743,3578.27,286.2616,89.4568,3953.9884
44698,22 Nov 05,04 Dec 05,29 Nov 05,1,SO44698,NULL,25565,NULL,9,18059,1135443Vi93717,699.0982,55.9279,17.4775,772.5036
44699,23 Nov 05,05 Dec 05,30 Nov 05,1,SO44699,NULL,22234,NULL,6,13396,1132758Vi69401,3578.27,286.2616,89.4568,3953.9884
44700,23 Nov 05,05 Dec 05,30 Nov 05,1,SO44700,NULL,28769,NULL,1,10315,232763Vi53224,3578.27,286.2616,89.4568,3953.9884
44701,23 Nov 05,05 Dec 05,30 Nov 05,1,SO44701,NULL,14636,NULL,1,6555,633824Vi34059,699.0982,55.9279,17.4775,772.5036
44702,23 Nov 05,05 Dec 05,30 Nov 05,1,SO44702,NULL,18260,NULL,9,16811,1034419Vi87083,3578.27,286.2616,89.4568,3953.9884
44703,24 Nov 05,06 Dec 05,01 Dec 05,1,SO44703,NULL,12300,NULL,7,5942,630920Vi30959,3578.27,286.2616,89.4568,3953.9884
44704,24 Nov 05,06 Dec 05,01 Dec 05,1,SO44704,NULL,29403,NULL,8,4165,431758Vi21861,3374.99,269.9992,84.3748,3729.364
44705,24 Nov 05,06 Dec 05,01 Dec 05,1,SO44705,NULL,28678,NULL,1,10049,132759Vi51744,3578.27,286.2616,89.4568,3953.9884
44706,24 Nov 05,06 Dec 05,01 Dec 05,1,SO44706,NULL,28618,NULL,1,6784,832840Vi35351,3578.27,286.2616,89.4568,3953.9884
44707,24 Nov 05,06 Dec 05,01 Dec 05,1,SO44707,NULL,28649,NULL,4,11233,1232852Vi57952,3578.27,286.2616,89.4568,3953.9884
44708,24 Nov 05,06 Dec 05,01 Dec 05,1,SO44708,NULL,25909,NULL,4,2131,533277Vi11114,3374.99,269.9992,84.3748,3729.364
44709,24 Nov 05,06 Dec 05,01 Dec 05,1,SO44709,NULL,18240,NULL,9,12657,935342Vi65473,3578.27,286.2616,89.4568,3953.9884
44710,25 Nov 05,07 Dec 05,02 Dec 05,1,SO44710,NULL,28674,NULL,4,16999,632755Vi88230,3578.27,286.2616,89.4568,3953.9884
44711,25 Nov 05,07 Dec 05,02 Dec 05,1,SO44711,NULL,18248,NULL,9,4458,134412Vi23394,3578.27,286.2616,89.4568,3953.9884
44712,25 Nov 05,07 Dec 05,02 Dec 05,1,SO44712,NULL,11112,NULL,9,NULL,NULL,3374.99,269.9992,84.3748,3729.364
44713,26 Nov 05,08 Dec 05,03 Dec 05,1,SO44713,NULL,22128,NULL,6,7311,1132857Vi37945,3578.27,286.2616,89.4568,3953.9884
44714,26 Nov 05,08 Dec 05,03 Dec 05,1,SO44714,NULL,28657,NULL,1,11734,632859Vi60682,3578.27,286.2616,89.4568,3953.9884
44715,26 Nov 05,08 Dec 05,03 Dec 05,1,SO44715,NULL,22182,NULL,6,16106,1032861Vi83287,3578.27,286.2616,89.4568,3953.9884
44716,26 Nov 05,08 Dec 05,03 Dec 05,1,SO44716,NULL,22230,NULL,6,16123,532863Vi83382,3578.27,286.2616,89.4568,3953.9884
44717,26 Nov 05,08 Dec 05,03 Dec 05,1,SO44717,NULL,14616,NULL,4,18307,533821Vi95066,699.0982,55.9279,17.4775,772.5036
44718,26 Nov 05,08 Dec 05,03 Dec 05,1,SO44718,NULL,18239,NULL,9,7115,735341Vi36904,3578.27,286.2616,89.4568,3953.9884
44719,27 Nov 05,09 Dec 05,04 Dec 05,1,SO44719,NULL,14700,NULL,10,16795,1130905Vi86996,3578.27,286.2616,89.4568,3953.9884
44720,27 Nov 05,09 Dec 05,04 Dec 05,1,SO44720,NULL,28625,NULL,1,16865,832843Vi87421,3578.27,286.2616,89.4568,3953.9884
44721,27 Nov 05,09 Dec 05,04 Dec 05,1,SO44721,NULL,26643,NULL,6,13457,1233818Vi69696,699.0982,55.9279,17.4775,772.5036
44722,28 Nov 05,10 Dec 05,05 Dec 05,1,SO44722,NULL,13774,NULL,8,1017,530906Vi5061,3578.27,286.2616,89.4568,3953.9884
44723,28 Nov 05,10 Dec 05,05 Dec 05,1,SO44723,NULL,29410,NULL,8,7052,631759Vi36618,3399.99,271.9992,84.9998,3756.989
44724,28 Nov 05,10 Dec 05,05 Dec 05,1,SO44724,NULL,28665,NULL,1,3177,532867Vi16690,3578.27,286.2616,89.4568,3953.9884
44725,28 Nov 05,10 Dec 05,05 Dec 05,1,SO44725,NULL,25910,NULL,4,11932,833278Vi61667,3399.99,271.9992,84.9998,3756.989
44726,28 Nov 05,10 Dec 05,05 Dec 05,1,SO44726,NULL,14614,NULL,4,14366,1133820Vi74459,699.0982,55.9279,17.4775,772.5036
44727,28 Nov 05,10 Dec 05,05 Dec 05,1,SO44727,NULL,18273,NULL,9,2569,234423Vi13387,3578.27,286.2616,89.4568,3953.9884
44728,28 Nov 05,10 Dec 05,05 Dec 05,1,SO44728,NULL,11126,NULL,9,19037,1134969Vi98900,3399.99,271.9992,84.9998,3756.989
44729,29 Nov 05,11 Dec 05,06 Dec 05,1,SO44729,NULL,12307,NULL,7,8638,530922Vi44592,3578.27,286.2616,89.4568,3953.9884
44730,29 Nov 05,11 Dec 05,06 Dec 05,1,SO44730,NULL,14697,NULL,10,17722,330966Vi91956,3578.27,286.2616,89.4568,3953.9884
44731,29 Nov 05,11 Dec 05,06 Dec 05,1,SO44731,NULL,28661,NULL,1,8910,832862Vi45912,3578.27,286.2616,89.4568,3953.9884
44732,29 Nov 05,11 Dec 05,06 Dec 05,1,SO44732,NULL,18251,NULL,9,18281,834415Vi94865,3578.27,286.2616,89.4568,3953.9884
44733,29 Nov 05,11 Dec 05,06 Dec 05,1,SO44733,NULL,18214,NULL,9,NULL,NULL,3578.27,286.2616,89.4568,3953.9884
44734,30 Nov 05,12 Dec 05,07 Dec 05,1,SO44734,NULL,12285,NULL,7,8856,1030909Vi45699,3578.27,286.2616,89.4568,3953.9884
44735,30 Nov 05,12 Dec 05,07 Dec 05,1,SO44735,NULL,28673,NULL,4,17222,732754Vi89406,3578.27,286.2616,89.4568,3953.9884
44736,30 Nov 05,12 Dec 05,07 Dec 05,1,SO44736,NULL,14634,NULL,1,2392,133823Vi12456,699.0982,55.9279,17.4775,772.5036
44737,30 Nov 05,12 Dec 05,07 Dec 05,1,SO44737,NULL,18242,NULL,9,2581,1034407Vi13445,3578.27,286.2616,89.4568,3953.9884
44738,30 Nov 05,12 Dec 05,07 Dec 05,1,SO44738,NULL,18252,NULL,9,11846,834416Vi61197,3578.27,286.2616,89.4568,3953.9884
44739,30 Nov 05,12 Dec 05,07 Dec 05,1,SO44739,NULL,18202,NULL,9,12665,335324Vi65491,3578.27,286.2616,89.4568,3953.9884
44740,01 Dec 05,13 Dec 05,08 Dec 05,0,SO44740,PO20213118880,29592,275,2,17368,125051Vi90218,6641.1311,637.5007,199.219,7477.8508
44741,01 Dec 05,13 Dec 05,08 Dec 05,0,SO44741,PO20155135930,29632,283,1,13278,115074Vi68861,4079.988,391.6788,122.3996,4594.0664
44742,01 Dec 05,13 Dec 05,08 Dec 05,0,SO44742,PO19488180017,29967,277,3,19011,65126Vi98768,40149.6431,3850.4499,1203.2656,45203.3586
44743,01 Dec 05,13 Dec 05,08 Dec 05,0,SO44743,PO19169113389,29622,283,1,7829,95169Vi40533,42254.5844,4066.1825,1270.682,47591.4489
44744,01 Dec 05,13 Dec 05,08 Dec 05,0,SO44744,PO19401124443,29714,282,6,6065,45198Vi31551,29751.2786,2851.9856,891.2455,33494.5097
44745,01 Dec 05,13 Dec 05,08 Dec 05,0,SO44745,PO18299187625,29950,282,6,5110,105347Vi26747,26171.9347,2521.4019,787.9381,29481.2747
44746,01 Dec 05,13 Dec 05,08 Dec 05,0,SO44746,PO17690131763,29803,282,6,8552,125368Vi44231,14290.1984,1371.4835,428.5886,16090.2705
44747,01 Dec 05,13 Dec 05,08 Dec 05,0,SO44747,PO17719150324,29969,278,6,7454,55388Vi38653,10393.2366,997.3847,311.6827,11702.304
44748,01 Dec 05,13 Dec 05,08 Dec 05,0,SO44748,PO17226134156,29508,277,4,3787,35402Vi19939,874.794,83.9802,26.2438,985.018
44749,01 Dec 05,13 Dec 05,08 Dec 05,0,SO44749,PO17545111622,29639,282,6,4357,85426Vi22856,45851.7478,4401.1682,1375.3651,51628.2811
44750,01 Dec 05,13 Dec 05,08 Dec 05,0,SO44750,PO17574147002,29722,282,6,12698,65432Vi65677,88977.3784,8579.0689,2680.959,100237.4063
44751,01 Dec 05,13 Dec 05,08 Dec 05,0,SO44751,PO15863190988,29914,281,4,16253,45616Vi84045,477.8806,45.7665,14.302,537.9491
44752,01 Dec 05,13 Dec 05,08 Dec 05,0,SO44752,PO15950187592,29673,276,4,18407,95635Vi95621,12962.4843,1243.5426,388.6071,14594.634
44753,01 Dec 05,13 Dec 05,08 Dec 05,0,SO44753,PO16095186445,29944,276,4,8033,15640Vi41642,2292.5087,225.0756,70.3361,2587.9204
44754,01 Dec 05,13 Dec 05,08 Dec 05,0,SO44754,PO15834116970,29659,277,4,17935,95652Vi93027,10830.1496,1041.7339,325.5419,12197.4254
44755,01 Dec 05,13 Dec 05,08 Dec 05,0,SO44755,PO15167120207,30090,277,4,7126,115727Vi36971,28416.3962,2731.2648,853.5203,32001.1813
44756,01 Dec 05,13 Dec 05,08 Dec 05,0,SO44756,PO15138192148,29708,277,4,3047,15744Vi16032,14008.6057,1349.8518,421.8287,15780.2862
44757,01 Dec 05,13 Dec 05,08 Dec 05,0,SO44757,PO14964184059,29748,281,4,11555,55759Vi59695,37591.6521,3616.5581,1130.1744,42338.3846
44758,01 Dec 05,13 Dec 05,08 Dec 05,0,SO44758,PO14268184289,29651,277,3,19154,45898Vi99543,25618.7006,2460.7397,768.9812,28848.4215
44759,01 Dec 05,13 Dec 05,08 Dec 05,0,SO44759,PO13920149157,29655,275,3,14064,65926Vi72956,6135.9224,588.6198,183.9437,6908.4859
44760,01 Dec 05,13 Dec 05,08 Dec 05,0,SO44760,PO13717175675,29897,281,4,11215,15959Vi57849,5202.6366,501.8763,156.8364,5861.3493
44761,01 Dec 05,13 Dec 05,08 Dec 05,0,SO44761,PO13746123317,29504,279,5,18100,25983Vi93868,82101.9756,7899.5185,2468.5995,92470.0936
44762,01 Dec 05,13 Dec 05,08 Dec 05,0,SO44762,PO13543176259,29690,281,1,7392,106008Vi38330,92832.3445,8924.168,2788.8025,104545.315
44763,01 Dec 05,13 Dec 05,08 Dec 05,0,SO44763,PO11977198048,29721,279,5,19078,86207Vi99116,3356.1637,331.1415,103.4817,3790.7869
44764,01 Dec 05,13 Dec 05,08 Dec 05,0,SO44764,PO11426178608,29681,279,5,17658,96292Vi91631,2133.1707,204.7844,63.9951,2401.9502
44765,01 Dec 05,13 Dec 05,08 Dec 05,0,SO44765,PO11107155025,29577,278,6,319,16329Vi1621,5821.11,558.2675,174.4586,6553.8361
44766,01 Dec 05,13 Dec 05,08 Dec 05,0,SO44766,PO10585113288,29755,278,6,6955,26393Vi36178,4102.788,393.6548,123.0171,4619.4599
44767,01 Dec 05,13 Dec 05,08 Dec 05,0,SO44767,PO10382198343,29769,277,3,17132,76424Vi88949,30609.7234,2937.7418,918.0443,34465.5095
